"No.","Time","Source","Destination","Protocol","Length","Info"
"42","0.004854","21.121.131.134","192.0.0.1","FTP","128","Request: \\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\b\\034\357\277\275\357\277\275\357\277\275\357\277\275\357\277\275>\\000GK\357\277\275\\022\357\277\275m;\357\277\275\357\277\275j/"
"43","0.004972","10.188.193.195","192.0.0.1","FTP","128","Request: \\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\a$\357\277\275j\357\277\275\357\277\275r\357\277\275\357\277\275K\356\217\2367\357\277\275\357\277\275Be\357\277\275d"
"44","0.005091","141.88.199.208","192.0.0.1","FTP","128","Request: \\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\006U\\033F\\b\357\277\275\357\277\275?q\357\277\275ibj\357\277\275\357\277\275\357\277\275q\357\277\275z\\033"
"45","0.005209","70.172.99.232","192.0.0.1","FTP","128","Request: \\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\005\357\277\275y3`\\030\357\277\275\357\277\275-\357\277\275\357\277\275Ts\\ty\\002\357\277\275*\357\277\275\357\277\275"
"46","0.005328","35.86.49.244","192.0.0.1","FTP","128","Request: \\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\004\357\277\275\357\277\275\\037\357\277\275a5@\357\277\275<f\357\277\275\357\277\275\357\277\275\\034S\357\277\275\357\277\275\357\277\275\357\277\275"
"47","0.005446","17.171.24.250","192.0.0.1","FTP","128","Request: \\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\003\357\277\275c\357\277\275iu\357\277\275\357\277\275^\357\277\275w\325\273\357\277\275C\357\277\275\357\277\275gp\357\277\275"
"48","0.005564","8.213.140.125","192.0.0.1","FTP","128","Request: \\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\002\357\277\275\331\261\\fx\\177\357\277\275\\001\357\277\2758M\357\277\275&\357\277\275C\357\277\275h\357\277\275"
"49","0.005683","140.108.97.15","192.0.0.1","FTP","128","Request: \\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\001q\337\254\331†?\357\277\275\357\277\275vx\\016R\357\277\275\\025\310\274q5"
"50","0.005801","206.48.151.182","192.0.0.1","FTP","128","Request: \\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\001\357\277\275\\001\357\277\275\357\277\275\\000\\002\357\277\275\357\277\275\357\277\275\357\277\275\357\277\275D\357\277\275\357\277\275a@"
"51","0.005920","103.24.75.219","192.0.0.1","FTP","128","Request: \\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\\000\357\277\275/K\357\277\275\357\277\275(\357\277\275\357\277\275D\\024\357\277\275\357\277\275\357\277\275\357\277\275,\357\277\275\357\277\275\357\277\275p\357\277\275"
