"No.","Time","Source","Destination","Protocol","Length","Info"
"86","0.010064","34.152.116.213","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=820e)"
"87","0.010183","153.74.157.91","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=820f)"
"88","0.010301","196.163.233.156","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=8210)"
"89","0.010420","98.81.244.206","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=8211)"
"90","0.010538","49.40.250.103","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=8212)"
"91","0.010656","144.146.218.2","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=8213)"
"92","0.010775","72.73.109.1","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=8214)"
"93","0.010893","172.34.17.177","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=8215)"
"94","0.011012","222.23.175.233","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=8216)"
"95","0.011130","231.13.112.197","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=8217)"
"96","0.011248","251.128.31.83","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=8218)"
"97","0.011367","245.198.168.152","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=8219)"
"98","0.011485","122.227.84.76","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=821a)"
"99","0.011604","61.113.170.38","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=821b)"
"100","0.011722","30.184.213.19","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=821c)"
"101","0.011840","135.90.205.184","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=821d)"
"102","0.011959","67.173.102.220","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=821e)"
"103","0.012077","33.214.179.110","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=821f)"
"104","0.012196","16.235.89.183","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=8220)"
