"No.","Time","Source","Destination","Protocol","Length","Info"
"79","0.009235","161.85.183.50","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4ad3)"
"80","0.009354","80.170.219.153","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4ad4)"
"81","0.009472","160.83.202.253","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4ad5)"
"82","0.009591","216.47.66.79","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4ad6)"
"83","0.009709","228.17.6.22","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4ad7)"
"84","0.009827","114.8.131.11","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4ad8)"
"85","0.009946","177.2.230.180","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4ad9)"
"86","0.010064","88.129.115.90","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4ada)"
"87","0.010183","44.64.185.173","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4adb)"
"88","0.010301","158.38.251.231","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4adc)"
"89","0.010419","199.21.218.194","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4add)"
"90","0.010538","99.138.237.97","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4ade)"
"91","0.010656","185.195.209.129","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4adf)"
"92","0.010775","212.231.79.241","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4ae0)"
"93","0.010893","226.117.0.201","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4ae1)"
"94","0.011011","249.60.39.85","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4ae2)"
"95","0.011130","244.152.180.155","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4ae3)"
"96","0.011248","242.74.253.124","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4ae4)"
"97","0.011367","121.37.126.190","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4ae5)"
"98","0.011485","60.146.191.95","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4ae6)"
"99","0.011603","150.79.248.158","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4ae7)"
"100","0.011722","75.39.252.79","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4ae8)"
"101","0.011840","173.149.89.22","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4ae9)"
"102","0.011959","86.202.172.139","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4aea)"
